Hebrew	English
קטגוריה:מטאפיזיקה	Metaphysics
גרורה	Metastasis
מטר מטאורים	Meteor shower
מטאוריט	Meteorite
מטאורואיד	Meteoroid
קטגוריה:מטאורולוגיה	Meteorology
מטאורולוגיה	Meteorology
מתאדון	Methadone
מתאמפטמין	Methamphetamine
מתנול	Methanol
מתיונין	Methionine
מתודיזם	Methodism
מטיס (ירח)	Metis (moon)
מטונימיה	Metonymy
מטר	Metre
מרחב מטרי	Metric space
מז	Meuse River
מקסיקו	Mexico
קטגוריה:מקסיקו	Mexico
מקסיקו סיטי	Mexico City
מיאמי	Miami
נציץ	Mica
מיכאל	Michael (archangel)
מייקל פאראדיי	Michael Faraday
מישל ניי	Michel Ney
מיכלאנג'לו	Michelangelo
מישיגן	Michigan
קטגוריה:מישיגן	Michigan
מיק ג'אגר	Mick Jagger
מיקי מאוס	Mickey Mouse
מיקרוביולוגיה	Microbiology
קטגוריה:מיקרוביולוגיה	Microbiology
מיקרו-כלכלה	Microeconomics
קטגוריה:מיקרו-כלכלה	Microeconomics
מיקרונזיה (אזור)	Micronesia
מיקרואורגניזם	Microorganism
מיקרופון	Microphone
מיקרוסקופ	Microscope
מיקרוסקופ (קבוצת כוכבים)	Microscopium
מיקרוגל	Microwave
תנור מיקרוגל	Microwave oven
ימי הביניים	Middle Ages
קטגוריה:ימי הביניים	Middle Ages
המזרח התיכון	Middle East
קטגוריה:המזרח התיכון	Middle East
מיגרנה	Migraine
מיגל דה סרוואנטס	Miguel de Cervantes
מייק טייסון	Mike Tyson
מיכאיל באקונין	Mikhail Bakunin
מיכאיל גלינקה	Mikhail Glinka
מיכאיל גורבצ'וב	Mikhail Gorbachev
מילאנו	Milan
מיל (יחידת מידה)	Mile
מיילס דייוויס	Miles Davis
קטגוריה:צבא	Military
דרגה צבאית	Military rank
חלב	Milk
שביל החלב	Milky Way
מילרד פילמור	Millard Fillmore
מילניום	Millennium
מיליון	Million
רב רגליים	Millipede
מילטון פרידמן	Milton Friedman
מילווקי	Milwaukee
צריח (מסגד)	Minaret
מינרל	Mineral
מים מינרליים	Mineral water
מינרלוגיה	Mineralogy
קטגוריה:מינרלוגיה	Mineralogy
מינרווה	Minerva
שושלת מינג	Ming Dynasty
מינימליזם	Minimalism
כרייה	Mining
שר	Minister (government)
מיניאפוליס	Minneapolis
מינסוטה	Minnesota
קטגוריה:מינסוטה	Minnesota
התרבות המינואית	Minoan civilization
סולם מינורי	Minor scale
מינוס (מיתולוגיה)	Minos
מינוטאורוס	Minotaur
מינסק	Minsk
דקה	Minute
מיוקן	Miocene
נס	Miracle
מראה	Mirror
משנה	Mishnah
קטגוריה:מיסיסיפי	Mississippi
מיסיסיפי (נהר)	Mississippi River
מיזורי	Missouri
קטגוריה:מיזורי	Missouri
מיזורי (נהר)	Missouri River
מיטוכונדריון	Mitochondrion
מנימוסינה	Mnemosyne
טלפון סלולרי	Mobile phone
מודם	Modem
מודרניזם	Modernism
מודסט מוסורגסקי	Modest Mussorgsky
אפנון	Modulation
מוגדישו	Mogadishu
עובש	Mold
מולדובה	Moldova
קטגוריה:מולדובה	Moldova
מול	Mole (unit)
ביולוגיה מולקולרית	Molecular biology
קטגוריה:ביולוגיה מולקולרית	Molecular biology
מולקולה	Molecule
מוליזה	Molise
רכיכות	Mollusca
בקבוק תבערה	Molotov cocktail
מוליבדן	Molybdenum
מומבסה	Mombasa
תנע	Momentum
מונאקו	Monaco
קטגוריה:מונאקו	Monaco
מונרך	Monarch
מונרך	Monarchy
מנזר	Monastery
יום שני	Monday
כסף (אמצעי תשלום)	Money
מונגוליה	Mongolia
קטגוריה:מונגוליה	Mongolia
נמייתיים	Mongoose
מוניקה סלש	Monica Seles
מוניזם	Monism
חד-פסיגיים	Monocotyledon
מונומר	Monomer
מונופול	Monopoly
מונופול (משחק לוח)	Monopoly (game)
חד-סוכר	Monosaccharide
מונוסודיום גלוטמט	Monosodium glutamate
מונותאיזם	Monotheism
בעלי ביב	Monotreme
דוקטרינת מונרו	Monroe Doctrine
מונרוביה	Monrovia
מונס	Mons
מונסון	Monsoon
מון בלאן	Mont Blanc
מונטנה	Montana
קטגוריה:מונטנה	Montana
מונטה קרלו	Monte Carlo
מונטנגרו	Montenegro
קטגוריה:מונטנגרו	Montenegro
מונטריי	Monterrey
מונטווידיאו	Montevideo
מונטגומרי (אלבמה)	Montgomery
חודש	Month
מונטפלייה (ורמונט)	Montpelier
מונטריאול	Montreal
מונטסראט	Montserrat
הירח	Moon
אייל קורא	Moose
מוסר	Morality
מוראביה	Moravia
מרוקו	Morocco
קטגוריה:מרוקו	Morocco
מורפמה	Morpheme
מורפין	Morphine
מורפולוגיה	Morphology
מורפולוגיה (בלשנות)	Morphology (linguistics)
קוד מורס	Morse code
מרגמה	Mortar (weapon)
פסיפס	Mosaic
מוסקבה	Moscow
משה	Moses
משה דיין	Moshe Dayan
מסגד	Mosque
יתושיים	Mosquito
המוסד למודיעין ולתפקידים מיוחדים	Mossad
מוסול	Mosul
מוטט	Motet
האם תרזה	Mother Teresa
יום המשפחה	Mother's Day
תנועה (פיזיקה)	Motion (physics)
אופנוע	Motorcycle
מוטו	Motto
אררט	Mount Ararat
הר אתוס	Mount Athos
אטנה	Mount Etna
אוורסט	Mount Everest
הר פוג'י	Mount Fuji
קילימנג'רו	Mount Kilimanjaro
הר מקינלי	Mount McKinley
אולימפוס	Mount Olympus
פינטובו	Mount Pinatubo
הר ראשמור	Mount Rushmore
הר סנט הלנס	Mount St. Helens
וזוב	Mount Vesuvius
הר	Mountain
אופני הרים	Mountain bike
רכס הרים	Mountain range
עכבר	Mouse
עכבר (מחשב)	Mouse (computing)
מוזמביק	Mozambique
קטגוריה:מוזמביק	Mozambique
מו	Mu (letter)
מואזין	Muezzin
מוחמד	Muhammad
מוחמד עלי (מתאגרף)	Muhammad Ali
תות עץ	Mulberry
פרד	Mule
מולטימדיה	Multimedia
טרשת נפוצה	Multiple sclerosis
מומבאי	Mumbai
מומיה	Mummy
מינכן	Munich
רשות מקומית	Municipality
מיואון	Muon
מורמנסק	Murmansk
חוק מרפי	Murphy's law
מארי גל-מאן	Murray Gell-Mann
בננה	Musa (genus)
זבוב (קבוצת כוכבים)	Musca
מוסקט (עיר)	Muscat
שריר	Muscle
מוזה	Muse
מוזיאון	Museum
פטריות	Mushroom
מוזיקה	Music
קטגוריה:מוזיקה	Music
כלי נגינה	Musical instrument
סולם (מוזיקה)	Musical scale
מוזיקאי	Musician
מוזיקולוגיה	Musicology
מוסקט	Musket
סמורים (משפחה)	Mustelidae
מוטציה	Mutation
קטגוריה:מיאנמר	Myanmar
מיקנה	Mycenae
מיקולוגיה	Mycology
התקף לב	Myocardial infarction
קוצר ראייה	Myopia
מיסטיקה	Mysticism
מיתוס	Myth
מיתולוגיה	Mythology
N	N
נג'מנה	N'Djamena
נאסד"ק	NASDAQ
נאט"ו	NATO
נאדין גורדימר	Nadine Gordimer
נגסאקי	Nagasaki
נגויה	Nagoya
נאוואטל	Nahuatl
ציפורן	Nail (anatomy)
מסמר	Nail (fastener)
ניירובי	Nairobi
נמיביה	Namibia
נאמור (עיר)	Namur (city)
נאנסי	Nancy
נאנג'ינג	Nanjing
ננוטכנולוגיה	Nanotechnology
נאנט	Nantes
נפלם	Napalm
נאפולי	Naples
המלחמות הנפוליוניות	Napoleonic Wars
נרקיסוס	Narcissus (mythology)
נאשוויל	Nashville
נסאו	Nassau
נתניאל הות'ורן	Nathaniel Hawthorne
אומה	Nation
הסוכנות לביטחון לאומי	National Security Agency
המנון לאומי	National anthem
פארק לאומי	National park
לאומנות	Nationalism
קטגוריה:לאומיות	Nationalism
גז טבעי	Natural gas
עיבוד שפה טבעית	Natural language processing
מספר טבעי	Natural number
מדעי הטבע	Natural science
ברירה טבעית	Natural selection
טבע	Nature
נודיזם	Naturism
נאורו	Nauru
מייל ימי	Nautical mile
קטגוריה:ניווט	Navigation
ניווט	Navigation
חיל ים	Navy
נצרת	Nazareth
גרמניה הנאצית	Nazi Germany
קטגוריה:גרמניה הנאצית	Nazi Germany
המפלגה הנאצית	Nazi Party
אדם ניאנדרתלי	Neanderthal
נברסקה	Nebraska
קטגוריה:נברסקה	Nebraska
נבוכדנצר השני	Nebuchadrezzar II
ערפילית	Nebula
נקר (נהר)	Neckar
עניבה	Necktie
נפרטיטי	Nefertiti
הנגב	Negev
ניל ארמסטרונג	Neil Armstrong
נלסון מנדלה	Nelson Mandela
האריה מנמאה	Nemean Lion
נמסיס	Nemesis (mythology)
נאודימיום	Neodymium
תקופת האבן החדשה	Neolithic
נאולוגיזם	Neologism
נאון	Neon
נאופלאטוניזם	Neoplatonism
נפאל	Nepal
קטגוריה:נפאל	Nepal
נפתיס	Nephthys
נפטון	Neptune
נפטוניום	Neptunium
נראיד	Nereid (moon)
נירון קיסר	Nero
נרווה	Nerva
מערכת העצבים	Nervous system
קטגוריה:מערכת העצבים	Nervous system
קן	Nest
נסטוריאניזם	Nestorianism
הולנד	Netherlands
קטגוריה:הולנד	Netherlands
האנטילים ההולנדיים	Netherlands Antilles
טופולוגיית רשת	Network topology
נוירולוגיה	Neurology
קטגוריה:נוירולוגיה	Neurology
תא עצב	Neuron
מוליך עצבי	Neurotransmitter
נייטרינו	Neutrino
נייטרון	Neutron
כוכב נייטרונים	Neutron star
נבה	Neva River
נבדה	Nevada
קטגוריה:נבדה	Nevada
נוויל צ'מברליין	Neville Chamberlain
ניו ברנזוויק	New Brunswick
קלדוניה החדשה	New Caledonia
ניו דלהי	New Delhi
ניו אינגלנד	New England
גינאה החדשה	New Guinea
ניו המפשייר	New Hampshire
קטגוריה:ניו המפשייר	New Hampshire
ניו ג'רזי	New Jersey
קטגוריה:ניו ג'רזי	New Jersey
ניו מקסיקו	New Mexico
קטגוריה:ניו מקסיקו	New Mexico
ניו אורלינס	New Orleans
ניו סאות' ויילס	New South Wales
הברית החדשה	New Testament
ראש השנה (פירושונים)	New Year
ניו יורק (מדינה)	New York
קטגוריה:מדינת ניו יורק	New York
ניו יורק (פירושונים)	New York (disambiguation)
ניו יורק	New York City
קטגוריה:ניו יורק	New York City
הבורסה לניירות ערך בניו יורק	New York Stock Exchange
ניו זילנד	New Zealand
קטגוריה:ניו זילנד	New Zealand
ניוארק	Newark
ניופאונדלנד	Newfoundland (island)
ניופאונדלנד ולברדור	Newfoundland and Labrador
ניוטון (מידה)	Newton
ויטמין B3	Niacin
מפלי ניאגרה	Niagara Falls
ניאמיי	Niamey
ניקרגואה	Nicaragua
קטגוריה:ניקרגואה	Nicaragua
ניס	Nice
ניקל	Nickel
ניקולא פוסן	Nicolas Poussin
ניקולאוס קופרניקוס	Nicolaus Copernicus
ניקוסיה	Nicosia
ניקוטין	Nicotine
נילס בוהר	Niels Bohr
נילס הנריק אבל	Niels Henrik Abel
ניז'ר	Niger
קטגוריה:ניז'ר	Niger
ניז'ר (נהר)	Niger River
ניגריה	Nigeria
קטגוריה:ניגריה	Nigeria
לילה	Night
זמיר הירדן	Nightingale
ניהיליזם	Nihilism
נייקי	Nike
ניקה	Nike (mythology)
ניקיטה חרושצ'וב	Nikita Khrushchev
ניקולה טסלה	Nikola Tesla
נילוס	Nile
תנין היאור	Nile crocodile
נינוה	Nineveh
נינג'ה	Ninja
ניאוביום	Niobium
נירוואנה	Nirvana
חומצה חנקתית	Nitric acid
חנקן	Nitrogen
ניטרוגליצרין	Nitroglycerin
נח	Noah
נועם חומסקי	Noam Chomsky
פרס נובל	Nobel Prize
נובליום	Nobelium
אצולה	Nobility
גז אציל	Noble gas
אל-מתכת	Nonmetal
נורפוק (אי)	Norfolk Island
התפלגות נורמלית	Normal distribution
נורמן מיילר	Norman Mailer
נורמנדי	Normandy
מיתולוגיה נורדית	Norse mythology
קטגוריה:מיתולוגיה נורדית	Norse mythology
צפון	North
צפון אפריקה	North Africa
אמריקה הצפונית	North America
קטגוריה:אמריקה הצפונית	North America
קרוליינה הצפונית	North Carolina
קטגוריה:קרוליינה הצפונית	North Carolina
דקוטה הצפונית	North Dakota
קטגוריה:דקוטה הצפונית	North Dakota
האי הצפוני	North Island
קוריאה הצפונית	North Korea
קטגוריה:קוריאה הצפונית	North Korea
הקוטב הצפוני	North Pole
הים הצפוני	North Sea
צפון אירופה	Northern Europe
חצי הכדור הצפוני	Northern Hemisphere
צפון אירלנד	Northern Ireland
קטגוריה:צפון אירלנד	Northern Ireland
איי מריאנה הצפוניים	Northern Mariana Islands
הטריטוריה הצפונית	Northern Territory
הטריטוריות הצפון מערביות	Northwest Territories
נורבגיה	Norway
קטגוריה:נורבגיה	Norway
הים הנורבגי	Norwegian Sea
אף	Nose
נוסטרדמוס	Nostradamus
תו (מוזיקה)	Note
נואקשוט	Nouakchott
שם עצם	Noun
נובה סקוטיה	Nova Scotia
נוביה זמליה	Novaya Zemlya
רומן	Novel
נובמבר	November
1 בנובמבר	November 1
11 בנובמבר	November 11
2 בנובמבר	November 2
5 בנובמבר	November 5
נובוסיבירסק	Novosibirsk
נו (אות)	Nu (letter)
ביקוע גרעיני	Nuclear fission
היתוך גרעיני	Nuclear fusion
פיזיקה גרעינית	Nuclear physics
קטגוריה:פיזיקה גרעינית	Nuclear physics
אנרגיה גרעינית	Nuclear power
נשק גרעיני	Nuclear weapon
חומצת גרעין	Nucleic acid
נוקליאון	Nucleon
נוקלאוטיד	Nucleotide
מספר	Number
נומידיה	Numidia
נומיסמטיקה	Numismatics
נונאווט	Nunavut
נירנברג	Nuremberg
אגוז	Nut (fruit)
אגוז מוסקט	Nutmeg
קטגוריה:תזונה	Nutrition
נימפה	Nymph
נופריים	Nymphaeaceae
ניקס (מיתולוגיה)	Nyx (mythology)
O	O
אופ"ק	OPEC
אלון	Oak
אוקלנד (קליפורניה)	Oakland
נווה מדבר	Oasis
אואחאקה (מדינה)	Oaxaca
אוב (נהר)	Ob River
אובליסק	Obelisk
השמנה	Obesity
תכנות מונחה עצמים	Object-oriented programming
אבוב	Oboe
מצפה כוכבים	Observatory
זכוכית געשית	Obsidian
תערו של אוקאם	Occam's razor
אוקיינוס	Ocean
זרם ימי	Ocean current
אוקיאניה	Oceania
קטגוריה:אוקיאניה	Oceania
אוקיינידים	Oceanid
אוקינוגרפיה	Oceanography
קטגוריה:אוקיינוגרפיה	Oceanography
אוקיינוס (מיתולוגיה)	Oceanus
בסיס אוקטלי	Octal
אוקטנט (קבוצת כוכבים)	Octans
אוקטבה	Octave
אוקטובר	October
12 באוקטובר	October 12
24 באוקטובר	October 24
מהפכת אוקטובר	October Revolution
תמנונאים	Octopus
אודה	Ode
אודר	Oder River
אודסה	Odessa
אודין	Odin
שפיראים	Odonata
אודיסאוס	Odysseus
אודיסיאה	Odyssey
אדיפוס	Oedipus
נבדל	Offside (football)
אוהיו	Ohio
קטגוריה:אוהיו	Ohio
אוהם	Ohm
חוק אוהם	Ohm's law
שמן	Oil
שמן	Oil (disambiguation)
צבע שמן	Oil painting
אוקפי	Okapi
אוקלהומה	Oklahoma
קטגוריה:אוקלהומה	Oklahoma
אוקלהומה סיטי	Oklahoma City
אוקטוברפסט	Oktoberfest
סלאבית כנסייתית עתיקה	Old Church Slavonic
נורדית עתיקה	Old Norse
הברית הישנה	Old Testament
אוליגרכיה	Oligarchy
אוליגוקן	Oligocene
אוליגופול	Oligopoly
זית אירופי	Olive
שמן זית	Olive oil
אוליבר קרומוול	Oliver Cromwell
אוליבר סטון	Oliver Stone
אוליבין	Olivine
אולימפיה (וושינגטון)	Olympia
אולימפיה	Olympia
המשחקים האולימפיים	Olympic Games
קטגוריה:אולימפיאדה	Olympics
אומהה	Omaha
עומאן	Oman
קטגוריה:עומאן	Oman
אומגה	Omega
אומיקרון	Omicron
אומסק	Omsk
קטגוריה:סרטן	Oncology
בצל הגינה	Onion
אונטריו	Ontario
קטגוריה:אונטריו	Ontario
תורת ההוויה	Ontology
עננת אורט	Oort cloud
אופאל	Opal
אופרה	Opera
אופרה (דפדפן)	Opera (Internet suite)
מערכת הפעלה	Operating system
אופרטה	Operetta
נושא הנחש	Ophiuchus
אופיום	Opium
סיב אופטי	Optical fiber
אשליה אופטית	Optical illusion
אופטיקה	Optics
קטגוריה:אופטיקה	Optics
אופטימיזציה (מתמטיקה)	Optimization (mathematics)
כתום	Orange (colour)
תפוז	Orange (fruit)
אורנגאוטן	Orangutan
אורטוריה	Oratorio
קטלן	Orca
תזמורת	Orchestra
סחלביים	Orchidaceae
סדרה (טקסונומיה)	Order (biology)
בנדיקטינים	Order of Saint Benedict
אורדוביק	Ordovician
אורגנו	Oregano
אורגון	Oregon
קטגוריה:אורגון	Oregon
אורסטס	Orestes (mythology)
איבר	Organ (anatomy)
עוגב	Organ (music)
אברון	Organelle
כימיה אורגנית	Organic chemistry
קטגוריה:כימיה אורגנית	Organic chemistry
תרכובת אורגנית	Organic compound
אורגניזם	Organism
ארגון	Organization
אורגזמה	Orgasm
אוריגמי	Origami
אוריגנס	Origen
החטא הקדמון	Original sin
אורינוקו	Orinoco
אוריון (קבוצת כוכבים)	Orion (constellation)
